learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,1.066384295,5.056181492406254E-7,1000.0,0.5,0.0,0.487,0.0,0.0,1.053388090349076,0.0,0.0,-0.05555555555555561,1000.0,1832976.0
2000.0,3.063414913,1.0911248100388837E-6,2000.0,0.7626348086277521,0.49445296156513097,0.721,0.439822028045039,0.5,0.9841269841269841,0.6773930669319669,0.4778225806451613,0.4241486068111455,2000.0,1133312.0
3000.0,5.062522149,4.171408688681006E-6,3000.0,0.9962318643471165,0.9198271728942291,0.973,0.9459805529990796,0.7626348086277521,1.012072434607646,0.9724577339224536,1.0,0.9447098976109215,3000.0,5956032.0
4000.0,7.027544267,1.163308175428425E-5,4000.0,0.9968401002506265,0.9050783843088408,0.971,0.9420231907237104,0.9962318643471165,0.9047619047619048,0.9719886340703294,1.0,0.9401135776974703,4000.0,9359184.0
5000.0,9.293059461,2.1230851272493372E-5,5000.0,0.997196,0.8828490352588687,0.963,0.9259999999999999,0.9968401002506265,1.0,0.9622889378975527,1.0,0.9246435845213848,5000.0,1.4855104E7
6000.0,11.473232444,3.820034829769034E-5,6000.0,0.9930057338577699,0.8685100612436971,0.969,0.9380490651404088,0.997196,0.9646365422396856,0.9690697947983776,1.0,0.9368421052631578,6000.0,2.8103776E7
7000.0,14.287733282,6.806461172755758E-5,7000.0,0.9967869589747078,0.8309656819375865,0.96,0.9200891804745903,0.9930057338577699,0.9646365422396856,0.9599034005098703,1.0,0.9185336048879836,7000.0,3.3500688E7
8000.0,16.909101526,9.763750013103008E-5,8000.0,0.996628547632776,0.8585584072455699,0.968,0.9358027861590806,0.9967869589747078,1.0661157024793388,0.9663768920667863,1.0,0.9347271800101988,8000.0,4.3608192E7
9000.0,20.168616226,1.4316067007499232E-4,9000.0,0.9973839581433303,0.8668113421545462,0.979,0.9580063830297795,0.996628547632776,0.9920318725099602,0.978860220193512,1.0,0.957259158751696,9000.0,5.0609312E7
10000.0,23.523894249,2.003117732496907E-4,10000.0,0.9978637863786378,0.8552628071943421,0.969,0.9379553278360419,0.9973839581433303,1.02020202020202,0.9681806326165264,1.0,0.9369149369149369,10000.0,6.2166544E7
