learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,1.064676334,5.048083322882901E-7,1000.0,0.5,0.0,0.495,0.0,0.0,1.02020202020202,0.0,0.0,-0.052083333333333384,1000.0,1832976.0
2000.0,3.11118036,1.0895215648828364E-6,2000.0,0.7553480482174506,0.4873432352797585,0.722,0.44751161616763846,0.5,1.028397565922921,0.6877330175539582,0.49506903353057197,0.42798353909465014,2000.0,1104416.0
3000.0,5.014634674,3.9127791976909916E-6,3000.0,0.9961784817276147,0.9050486296776513,0.968,0.9360631695884466,0.7553480482174506,0.9267822736030829,0.9686810451560933,1.0,0.9342915811088295,3000.0,5733376.0
4000.0,7.196912035,5.388503349344093E-6,4000.0,0.9972434597181048,0.8971379417760416,0.97,0.9399377755354547,0.9961784817276147,1.028397565922921,0.9690965240997991,1.0,0.9393019726858877,4000.0,2613952.0
5000.0,9.058257214,1.2339011301461118E-5,5000.0,0.9979974046364087,0.8678386837580637,0.964,0.9277189713606502,0.9972434597181048,1.0746887966804979,0.9619309763800634,1.0,0.9265605875152998,5000.0,1.2183344E7
6000.0,11.120665151,1.6337117835836686E-5,6000.0,0.9953294566614682,0.874210580903349,0.971,0.9418599988772964,0.9979974046364087,0.8416206261510129,0.972930111488806,1.0,0.9404109589041095,6000.0,7493456.0
7000.0,13.018657216,2.7495587269398337E-5,7000.0,0.9884512608806963,0.8351271676727284,0.956,0.9119323640555946,0.9953294566614682,1.0161290322580645,0.9546152746424316,1.0,0.9104390811282349,7000.0,2.2725456E7
8000.0,15.634028345,3.9512613233884486E-5,8000.0,0.991757890019845,0.8381947066192403,0.963,0.9260686083314683,0.9884512608806963,0.968503937007874,0.9628942591638547,1.0,0.9242966751918158,8000.0,1.7760944E7
9000.0,17.945311375,5.223365792237356E-5,9000.0,0.999823771608004,0.8424634666060536,0.974,0.9480299347575796,0.991757890019845,0.9305019305019305,0.9745803967897927,1.0,0.9467213114754098,9000.0,1.3094464E7
10000.0,20.0529553,6.767863382913182E-5,10000.0,0.9966671467895781,0.8440783611717371,0.96,0.9200818361997314,0.999823771608004,0.968503937007874,0.9598228182949627,1.0,0.918099918099918,10000.0,2.8326464E7
11000.0,22.668032688,8.800068450527299E-5,11000.0,0.9974166519809673,0.8642633444457293,0.971,0.9418030615603201,0.9966671467895781,1.0746887966804979,0.9694503725803945,1.0,0.9404406273338312,11000.0,2.2366384E7
12000.0,25.073338594,1.1139644280630713E-4,12000.0,0.9957271625238546,0.8470795741090855,0.966,0.9320513691649113,0.9974166519809673,0.9723865877712031,0.9658876000942237,1.0,0.9302206259620317,12000.0,3.7598384E7
