learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,AUC,sAUC,Accuracy,Kappa,Periodical holdout AUC,Pos/Neg ratio,G-Mean,Recall,KappaM,model training instances,model serialized size (bytes)
1000.0,1.092806657,5.18146114848939E-7,1000.0,0.5,0.0,0.993,0.0,0.0,0.007049345417925478,0.0,0.0,0.0,1000.0,1832976.0
2000.0,3.174600019,1.4951224026975075E-6,2000.0,0.9159121395036888,0.669653895799952,0.972,0.25563589961718536,0.5,0.006036217303822937,0.900387426858015,0.8333333333333334,-3.3076923076923443,2000.0,1814048.0
3000.0,5.124365756,5.230800110672191E-6,3000.0,0.9905322180347459,0.8777139489171,0.95,0.27221914936974156,0.9159121395036888,0.011122345803842264,0.9295429008905456,0.9090909090909091,-5.25,3000.0,4463520.0
4000.0,7.38967259,7.997351834023546E-6,4000.0,0.9505050505050505,0.6545268583544274,0.917,0.12870039890825058,0.9905322180347459,0.010101010101010102,0.8021435927777167,0.7,-8.764705882352992,4000.0,4720784.0
5000.0,9.569022158,8.600508826838086E-6,5000.0,0.9338174464564758,0.6766161704512406,0.927,0.1636496952476969,0.9505050505050505,0.011122345803842264,0.8220689799828151,0.7272727272727273,-7.111111111111099,5000.0,1069808.0
6000.0,11.34614473,1.537306578956422E-5,6000.0,0.9851310483870968,0.6749933221516872,0.965,0.2760218434552376,0.9338174464564758,0.008064516129032258,0.9192442986742758,0.875,-2.962264150943388,6000.0,1.42792E7
7000.0,13.447643865,3.156031789926644E-5,7000.0,0.9858870967741935,0.7893103948800443,0.951,0.2112041210560207,0.9851310483870968,0.008064516129032258,0.9125027618164127,0.875,-4.622950819672162,7000.0,2.7250784E7
8000.0,16.353330817,6.307678339614589E-5,8000.0,0.9891919191919192,0.7306880277226803,0.966,0.3354182955433939,0.9858870967741935,0.010101010101010102,0.9327379053088815,0.9,-2.8309859154929757,8000.0,3.4583184E7
9000.0,19.28135414,9.594350349087486E-5,9000.0,0.9918184885290149,0.7532968427614014,0.968,0.41758881770530054,0.9891919191919192,0.012145748987854251,0.9836723723030899,1.0,-2.4698795180722843,9000.0,4.3389456E7
10000.0,22.705207661,1.2053704769149622E-4,10000.0,0.9847516537728445,0.6731475680540262,0.968,0.3234386231975985,0.9918184885290149,0.009081735620585268,0.9279456239796054,0.8888888888888888,-2.4782608695652257,10000.0,2.776568E7
